filename,L (cm3),W (cm3),H (cm3),Volume (m3),Material Types,Density (kg/m3),Service Temperature (??C),Ultimate Tensile (psi),Unit Cost ($/kg),Tolerance,Tolerance Scaling Factor (Unitless),Process Scaling Factor (Unitless),Time (unitless),Cost (unitless),Quantity (Ea),Supplier,LogScaled_Tolerance,LogScaled_Time,LogScaled_Cost,LogScaled_Quantity,LogScaled_Density,LogScaled_Service_Temperature,LogScaled_Ultimate_Tensile,Category
Hinge_1_LeafRight__8.binvox,19.05,2.946,9.423,0.52883101,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.964559441,-0.867521947,-0.806998014,0.100621227,0.319652383,0.802790356,-0.247428876,Hinge_LeafRight
Hinge_1_Pin__1.binvox,19.05,1.676,1.676,0.053510993,Cast iron,7200,720.0,71938.72,3780,80,2,1.0,2.0,7560.0,4,"3,21",0.953756896,-1.232363482,-1.072963052,0.097915495,0.32123981,0.793780279,-0.259001278,Hinge_Pin
Hinge_1_Pin__10.binvox,21.55,1.476,1.476,0.046948313,Cast iron,7200,720.0,71938.72,3780,80,2,1.0,2.0,7560.0,4,"3,21",0.963616976,-1.240506014,-1.073437257,0.100693141,0.311265226,0.793386231,-0.253422373,Hinge_Pin
Hinge_1_Pin__3.binvox,22.86,1.676,2.012,0.07708648,Cast iron,7200,720.0,71938.72,3780,80,2,1.0,2.0,7560.0,4,"3,21",0.951510461,-1.245190121,-1.084120534,0.099218459,0.309790194,0.800535935,-0.255460539,Hinge_Pin
Hinge_1_Pin__4.binvox,15.24,1.676,1.341,0.034252144,Cast iron,7200,720.0,71938.72,3780,80,2,1.0,2.0,7560.0,4,"3,21",0.964035961,-1.234474858,-1.071788227,0.10964354,0.311845701,0.801700596,-0.254465179,Hinge_Pin
Hinge_1_Pin__5.binvox,17.145,1.676,1.509,0.043361145,Cast iron,7200,720.0,71938.72,3780,80,2,1.0,2.0,7560.0,4,"3,21",0.950738271,-1.246590976,-1.086958469,0.107992893,0.320979259,0.786030055,-0.260789383,Hinge_Pin
Hinge_1_Pin__7.binvox,19.05,1.47,1.476,0.041333166,Cast iron,7200,720.0,71938.72,3780,80,2,1.0,2.0,7560.0,4,"3,21",0.953816253,-1.235358896,-1.07294283,0.106394872,0.31755767,0.801875596,-0.260177566,Hinge_Pin
Hinge_1_Pin__8.binvox,19.05,1.47,1.476,0.041333166,Cast iron,7200,720.0,71938.72,3780,80,2,1.0,2.0,7560.0,4,"3,21",0.962724155,-1.234115277,-1.080391636,0.113772746,0.31677562,0.803366604,-0.251644459,Hinge_Pin
Hinge_2_LeafLeft__1.binvox,25.4,2.946,10.994,0.82266343,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.953099416,-0.860757316,-0.817598072,0.103718302,0.306385174,0.7952236,-0.253571551,Hinge_LeafLeft
Hinge_2_LeafLeft__10.binvox,37.48,3.535,13.194,1.748096809,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.952382007,-0.866001008,-0.81485978,0.100069339,0.313371832,0.787069525,-0.24271079,Hinge_LeafLeft
Hinge_2_LeafLeft__3.binvox,30.48,2.946,13.198,1.185102268,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.954483118,-0.865792663,-0.809670277,0.111235046,0.311136304,0.79580427,-0.261648928,Hinge_LeafLeft
Hinge_2_LeafLeft__4.binvox,20.32,2.946,8.798,0.526672211,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.96326947,-0.852489671,-0.802980675,0.103942846,0.312202027,0.7980737,-0.257739742,Hinge_LeafLeft
Hinge_2_LeafLeft__5.binvox,22.86,2.946,9.898,0.666586353,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.966618011,-0.861694024,-0.819962969,0.101301088,0.323891177,0.788181287,-0.25826571,Hinge_LeafLeft
Hinge_2_LeafLeft__7.binvox,34.48,3.535,13.198,1.608661986,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.967981801,-0.855155642,-0.804728543,0.097625301,0.314885638,0.790252899,-0.251062858,Hinge_LeafLeft
Hinge_2_LeafLeft__8.binvox,30.48,3.536,13.193,1.421905655,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.955039281,-0.855550471,-0.814032111,0.099675908,0.323832231,0.805238202,-0.246342954,Hinge_LeafLeft
Hinge_2_LeafRight__1.binvox,25.4,2.946,10.994,0.82266343,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.953698004,-0.860019446,-0.818588352,0.100632278,0.314724152,0.796646941,-0.257961595,Hinge_LeafRight
Hinge_2_LeafRight__10.binvox,37.48,3.535,13.194,1.748096809,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.958917503,-0.867933479,-0.816041415,0.11305964,0.321996116,0.800347398,-0.255633893,Hinge_LeafRight
Hinge_2_LeafRight__3.binvox,30.48,2.945,13.198,1.184699993,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.950955493,-0.855155345,-0.801753464,0.11567837,0.314943355,0.802256784,-0.257352547,Hinge_LeafRight
Hinge_2_LeafRight__4.binvox,20.32,2.946,8.799,0.526732073,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.964911403,-0.85517567,-0.802555379,0.112213769,0.305109222,0.793823921,-0.256591561,Hinge_LeafRight
Hinge_2_LeafRight__5.binvox,22.86,2.946,9.898,0.666586353,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.968050521,-0.858184343,-0.809812225,0.104112282,0.31984483,0.793746795,-0.252780053,Hinge_LeafRight
Hinge_2_LeafRight__7.binvox,34.48,3.535,13.198,1.608661986,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.952212005,-0.856172864,-0.812498805,0.105058349,0.316922706,0.791789473,-0.247699463,Hinge_LeafRight
Hinge_2_LeafRight__8.binvox,30.48,3.536,13.193,1.421905655,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.95514236,-0.869538801,-0.803382395,0.098299989,0.320582533,0.788854186,-0.258732698,Hinge_LeafRight
Hinge_2_Pin__1.binvox,25.4,1.676,1.676,0.07134799,Cast iron,7200,720.0,71938.72,3780,80,2,1.0,2.0,7560.0,4,"3,21",0.970048118,-1.242058467,-1.08416689,0.102878237,0.316883946,0.802882708,-0.255896683,Hinge_Pin
Hinge_2_Pin__10.binvox,37.48,1.431,1.431,0.076750082,Cast iron,7200,720.0,71938.72,3780,80,2,1.0,2.0,7560.0,4,"3,21",0.966784561,-1.236961886,-1.087729534,0.108454558,0.307475943,0.796026067,-0.249944412,Hinge_Pin
Hinge_2_Pin__3.binvox,30.48,1.676,2.012,0.102781974,Cast iron,7200,720.0,71938.72,3780,80,2,1.0,2.0,7560.0,4,"3,21",0.965978389,-1.237715753,-1.084641811,0.112212394,0.323709991,0.797797043,-0.244059263,Hinge_Pin
Hinge_2_Pin__4.binvox,20.32,1.676,1.341,0.045669525,Cast iron,7200,720.0,71938.72,3780,80,2,1.0,2.0,7560.0,4,"3,21",0.961879201,-1.235363666,-1.080364077,0.11646823,0.320594192,0.785992171,-0.242714762,Hinge_Pin
Hinge_2_Pin__5.binvox,22.86,1.676,1.509,0.05781486,Cast iron,7200,720.0,71938.72,3780,80,2,1.0,2.0,7560.0,4,"3,21",0.964224873,-1.240556461,-1.074986874,0.100374877,0.323456362,0.79282289,-0.245348328,Hinge_Pin
Hinge_2_Pin__7.binvox,34.48,2.001,2.012,0.138816894,Cast iron,7200,720.0,71938.72,3780,80,2,1.0,2.0,7560.0,4,"3,21",0.970443852,-1.235380086,-1.087530697,0.11589276,0.306886109,0.796590777,-0.248915043,Hinge_Pin
Hinge_2_Pin__8.binvox,30.48,2.012,2.012,0.123387429,Cast iron,7200,720.0,71938.72,3780,80,2,1.0,2.0,7560.0,4,"3,21",0.970262264,-1.231205287,-1.081703604,0.108708955,0.322984169,0.790879792,-0.252573869,Hinge_Pin
Hinge_3_LeafLeft__1.binvox,152.4,5.486,21.793,18.22039506,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.959531135,-0.856425294,-0.807242901,0.099327482,0.321838034,0.787061612,-0.256460498,Hinge_LeafLeft
Hinge_3_LeafLeft__10.binvox,84.2,5.483,21.792,10.06068213,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.955583054,-0.859311072,-0.806938798,0.105064815,0.318163861,0.80450381,-0.247368466,Hinge_LeafLeft
Hinge_3_LeafLeft__3.binvox,182.88,5.484,26.146,26.22218735,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.962161382,-0.867566454,-0.817817736,0.098563272,0.319819622,0.792706153,-0.256955006,Hinge_LeafLeft
Hinge_3_LeafLeft__4.binvox,121.92,5.484,17.431,11.65452836,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.962180699,-0.863670379,-0.820608725,0.1062307,0.313374022,0.791358924,-0.248963989,Hinge_LeafLeft
Hinge_3_LeafLeft__5.binvox,137.16,5.484,19.609,14.74960429,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.965519776,-0.862773803,-0.811014342,0.111451512,0.318323153,0.802010466,-0.250685684,Hinge_LeafLeft
Hinge_3_LeafLeft__7.binvox,84.2,5.483,21.792,10.06068213,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.952793742,-0.868592506,-0.819463476,0.102371276,0.315368814,0.795566972,-0.244165671,Hinge_LeafLeft
Hinge_3_LeafLeft__8.binvox,84.2,5.483,21.792,10.06068213,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.963686975,-0.860210939,-0.816363309,0.110543434,0.313631447,0.796912182,-0.256093092,Hinge_LeafLeft
Hinge_3_LeafRight__1.binvox,152.4,5.486,21.793,18.22039506,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.962731248,-0.861502279,-0.820924337,0.111128651,0.305859441,0.801770327,-0.2598544,Hinge_LeafRight
Hinge_3_LeafRight__10.binvox,84.2,5.483,21.792,10.06068213,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.95971352,-0.863962963,-0.803606334,0.113571495,0.31064581,0.800419194,-0.26018369,Hinge_LeafRight
Hinge_3_LeafRight__3.binvox,182.88,5.484,26.146,26.22218735,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.955736745,-0.860208538,-0.809584186,0.112054181,0.309425987,0.800849481,-0.254511962,Hinge_LeafRight
Hinge_3_LeafRight__4.binvox,121.92,5.484,17.431,11.65452836,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.969132635,-0.852494275,-0.819732368,0.102934601,0.321374042,0.797340084,-0.255503295,Hinge_LeafRight
Hinge_3_LeafRight__5.binvox,137.16,5.484,19.609,14.74960429,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.966763066,-0.861315286,-0.815575467,0.113706738,0.322263257,0.801331337,-0.244753105,Hinge_LeafRight
Hinge_3_LeafRight__7.binvox,84.2,5.483,21.792,10.06068213,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.952703574,-0.865552352,-0.820538054,0.100609021,0.318493087,0.801862945,-0.258092967,Hinge_LeafRight
Hinge_3_LeafRight__8.binvox,84.2,5.483,21.792,10.06068213,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.962234902,-0.866229698,-0.809255068,0.09763644,0.316548535,0.788873642,-0.246290223,Hinge_LeafRight
Hinge_3_Pin__1.binvox,152.4,3.048,3.048,1.41584233,Cast iron,7200,720.0,71938.72,3780,80,2,1.0,2.0,7560.0,4,"3,21",0.955424196,-1.241088207,-1.070001287,0.097596751,0.322284341,0.803720495,-0.260780965,Hinge_Pin
Hinge_3_Pin__10.binvox,86.05,3.993,3.986,1.369580233,Cast iron,7200,720.0,71938.72,3780,80,2,1.0,2.0,7560.0,4,"3,21",0.96420729,-1.248195493,-1.084319881,0.104547409,0.309600841,0.794254352,-0.257173562,Hinge_Pin
Hinge_3_Pin__3.binvox,182.88,3.048,3.658,2.039035922,Cast iron,7200,720.0,71938.72,3780,80,2,1.0,2.0,7560.0,4,"3,21",0.968618487,-1.236541254,-1.077501727,0.097096539,0.31068011,0.799666453,-0.254251201,Hinge_Pin
Hinge_3_Pin__4.binvox,121.92,3.048,2.438,0.905990446,Cast iron,7200,720.0,71938.72,3780,80,2,1.0,2.0,7560.0,4,"3,21",0.965993029,-1.237529355,-1.071670276,0.100353281,0.315854351,0.795835879,-0.255669122,Hinge_Pin
Hinge_3_Pin__5.binvox,137.16,3.048,2.743,1.146748674,Cast iron,7200,720.0,71938.72,3780,80,2,1.0,2.0,7560.0,4,"3,21",0.959187144,-1.240989763,-1.081955009,0.116048491,0.318713172,0.798960625,-0.257642299,Hinge_Pin
Hinge_3_Pin__7.binvox,84.2,3.048,3.048,0.782243597,Cast iron,7200,720.0,71938.72,3780,80,2,1.0,2.0,7560.0,4,"3,21",0.968713157,-1.250149194,-1.088357088,0.114681923,0.312201638,0.798019918,-0.256098614,Hinge_Pin
Hinge_3_Pin__8.binvox,84.2,3.048,3.048,0.782243597,Cast iron,7200,720.0,71938.72,3780,80,2,1.0,2.0,7560.0,4,"3,21",0.951380839,-1.249543484,-1.08091709,0.11008204,0.321066774,0.790306037,-0.248568318,Hinge_Pin
Hinge_4_LeafLeft__1.binvox,36.116,8.731,63.5,20.02337855,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.967982656,-0.861946271,-0.81392775,0.097497018,0.321660405,0.794084976,-0.261316243,Hinge_LeafLeft
Hinge_4_LeafLeft__10.binvox,18.057,4.36,41.25,3.24755145,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.950949113,-0.853993654,-0.802707892,0.097665274,0.310152531,0.796311108,-0.252359197,Hinge_LeafLeft
Hinge_4_LeafLeft__3.binvox,43.339,8.725,76.2,28.81371746,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.962279446,-0.858817915,-0.820802184,0.102722041,0.310713529,0.799750582,-0.243739534,Hinge_LeafLeft
Hinge_4_LeafLeft__4.binvox,28.892,8.725,50.8,12.80580116,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.957515925,-0.855901134,-0.808242233,0.098927008,0.311549077,0.80083329,-0.252265402,Hinge_LeafLeft
Hinge_4_LeafLeft__5.binvox,32.504,8.725,57.15,16.20759141,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.960847444,-0.867049586,-0.804649813,0.103881881,0.312793117,0.795936737,-0.25102331,Hinge_LeafLeft
Hinge_4_LeafLeft__7.binvox,21.057,4.357,41.25,3.784495646,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.970586592,-0.851759845,-0.81044386,0.11293955,0.308795456,0.791563869,-0.244317239,Hinge_LeafLeft
Hinge_4_LeafLeft__8.binvox,21.057,4.357,41.25,3.784495646,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.958213754,-0.859402242,-0.802207027,0.115022818,0.316607122,0.794842997,-0.246079417,Hinge_LeafLeft
Hinge_4_LeafRight__1.binvox,36.116,8.731,63.5,20.02337855,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.966038738,-0.864943633,-0.80776503,0.106848751,0.313887368,0.800269948,-0.255713515,Hinge_LeafRight
Hinge_4_LeafRight__10.binvox,18.057,4.36,41.25,3.24755145,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.955725927,-0.856280985,-0.803057234,0.107708585,0.311998051,0.795621999,-0.255760821,Hinge_LeafRight
Hinge_4_LeafRight__3.binvox,43.339,8.725,76.2,28.81371746,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.969627621,-0.859101365,-0.816110306,0.103291751,0.316690394,0.787213814,-0.242555547,Hinge_LeafRight
Hinge_4_LeafRight__4.binvox,28.892,8.725,50.8,12.80580116,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.970261661,-0.853595499,-0.816795961,0.111453711,0.322731856,0.797440504,-0.251891008,Hinge_LeafRight
Hinge_4_LeafRight__5.binvox,32.504,8.725,57.15,16.20759141,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.967697322,-0.852316714,-0.805509236,0.108952632,0.311702847,0.793962088,-0.248613708,Hinge_LeafRight
Hinge_4_LeafRight__7.binvox,21.057,4.357,41.25,3.784495646,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.955200978,-0.868698026,-0.812824305,0.103324814,0.312701945,0.798305008,-0.252628855,Hinge_LeafRight
Hinge_4_LeafRight__8.binvox,21.057,4.357,41.25,3.784495646,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.962631828,-0.853115304,-0.805792803,0.110143577,0.313621723,0.796479908,-0.246921815,Hinge_LeafRight
Hinge_4_Pin__1.binvox,8.731,8.731,66.751,5.088452827,Cast iron,7200,720.0,71938.72,3780,80,2,1.0,2.0,7560.0,4,"3,21",0.957773676,-1.240092605,-1.076517759,0.109719081,0.309873708,0.799520973,-0.24884864,Hinge_Pin
Hinge_4_Pin__10.binvox,4.366,4.366,46.009,0.877021534,Cast iron,7200,720.0,71938.72,3780,80,2,1.0,2.0,7560.0,4,"3,21",0.959444216,-1.248663503,-1.068937077,0.100045165,0.320598945,0.79933151,-0.246317599,Hinge_Pin
Hinge_4_Pin__3.binvox,10.478,8.731,80.144,7.331847052,Cast iron,7200,720.0,71938.72,3780,80,2,1.0,2.0,7560.0,4,"3,21",0.95644458,-1.242652202,-1.075566553,0.115620401,0.306572244,0.790091737,-0.246226471,Hinge_Pin
Hinge_4_Pin__4.binvox,6.985,8.731,53.432,3.258605822,Cast iron,7200,720.0,71938.72,3780,80,2,1.0,2.0,7560.0,4,"3,21",0.970420673,-1.247627743,-1.072776364,0.099441272,0.322492984,0.800514979,-0.250742585,Hinge_Pin
Hinge_4_Pin__5.binvox,7.858,8.731,60.111,4.12410739,Cast iron,7200,720.0,71938.72,3780,80,2,1.0,2.0,7560.0,4,"3,21",0.958674021,-1.234198767,-1.079481,0.102552409,0.308060007,0.787012293,-0.244418483,Hinge_Pin
Hinge_4_Pin__7.binvox,4.366,4.362,46.009,0.876218032,Cast iron,7200,720.0,71938.72,3780,80,2,1.0,2.0,7560.0,4,"3,21",0.951285844,-1.233324383,-1.079266586,0.109076012,0.309886319,0.803026404,-0.257693464,Hinge_Pin
Hinge_4_Pin__8.binvox,4.366,4.362,46.009,0.876218032,Cast iron,7200,720.0,71938.72,3780,80,2,1.0,2.0,7560.0,4,"3,21",0.962813039,-1.243470001,-1.079534923,0.106957223,0.317414907,0.799820033,-0.26169603,Hinge_Pin
Hinge_5_LeafLeft__1.binvox,37.084,9.903,25.018,9.187681671,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.969920154,-0.866846111,-0.805326198,0.10406878,0.321882548,0.795037031,-0.251168025,Hinge_LeafLeft
Hinge_5_LeafLeft__10.binvox,47.084,9.903,25.018,11.66521421,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.960504537,-0.857407634,-0.81475077,0.107772699,0.308356988,0.796065621,-0.242588756,Hinge_LeafLeft
Hinge_5_LeafLeft__3.binvox,44.501,9.906,30.023,13.2349462,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.964623831,-0.858853642,-0.818904013,0.10969937,0.318268091,0.799243613,-0.252089071,Hinge_LeafLeft
Hinge_5_LeafLeft__4.binvox,29.667,9.906,20.015,5.88203426,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.953630406,-0.860256011,-0.81030924,0.113417932,0.311611296,0.790752604,-0.253701849,Hinge_LeafLeft
Hinge_5_LeafLeft__5.binvox,33.376,9.906,22.517,7.444630345,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.960822196,-0.867338836,-0.816339411,0.108393267,0.321778732,0.789723474,-0.262246257,Hinge_LeafLeft
Hinge_5_LeafLeft__7.binvox,37.084,9.902,25.017,9.186386698,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.960776412,-0.858993546,-0.814981049,0.098989514,0.313025697,0.804875757,-0.257422147,Hinge_LeafLeft
Hinge_5_LeafLeft__8.binvox,29.084,9.906,25.015,7.206974192,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.955666266,-0.865607944,-0.816364309,0.106753516,0.305834943,0.790415808,-0.258004992,Hinge_LeafLeft
Hinge_5_LeafRight__1.binvox,37.084,9.903,25.018,9.187681671,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.961951936,-0.860666683,-0.816487017,0.116469017,0.320134305,0.796446381,-0.248366857,Hinge_LeafRight
Hinge_5_LeafRight__10.binvox,47.084,9.903,25.018,11.66521421,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.956773725,-0.853022174,-0.815572458,0.098931979,0.307657232,0.804314431,-0.253179164,Hinge_LeafRight
Hinge_5_LeafRight__3.binvox,44.501,9.906,30.023,13.2349462,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.953214854,-0.855334946,-0.814370548,0.106227066,0.320972007,0.802278432,-0.243813327,Hinge_LeafRight
Hinge_5_LeafRight__4.binvox,29.667,9.906,20.015,5.88203426,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.95644837,-0.868375357,-0.813801349,0.103171304,0.316181172,0.798102325,-0.244919694,Hinge_LeafRight
Hinge_5_LeafRight__5.binvox,33.376,9.906,22.517,7.444630345,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.95681334,-0.853558838,-0.810584068,0.09795175,0.308984137,0.804414714,-0.250121131,Hinge_LeafRight
Hinge_5_LeafRight__7.binvox,37.084,9.902,25.017,9.186386698,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.966494587,-0.853357509,-0.810814471,0.09798558,0.307245145,0.798215565,-0.249116715,Hinge_LeafRight
Hinge_5_LeafRight__8.binvox,29.084,9.906,25.015,7.206974192,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.960723974,-0.864016131,-0.806412645,0.114865038,0.314788774,0.802662313,-0.246503619,Hinge_LeafRight
Hinge_5_Pin__1.binvox,37.084,2.984,2.997,0.331643992,Cast iron,7200,720.0,71938.72,3780,80,2,1.0,2.0,7560.0,4,"3,21",0.962791738,-1.247287122,-1.080665682,0.105739656,0.316493102,0.802660183,-0.251797772,Hinge_Pin
Hinge_5_Pin__10.binvox,47.084,5.996,5.992,1.691635459,Cast iron,7200,720.0,71938.72,3780,80,2,1.0,2.0,7560.0,4,"3,21",0.964793419,-1.24781383,-1.076183249,0.100322373,0.323143475,0.78636859,-0.254926027,Hinge_Pin
Hinge_5_Pin__3.binvox,44.501,2.997,3.597,0.479730081,Cast iron,7200,720.0,71938.72,3780,80,2,1.0,2.0,7560.0,4,"3,21",0.958508931,-1.244457188,-1.086339564,0.111098833,0.304186964,0.80313887,-0.262132922,Hinge_Pin
Hinge_5_Pin__4.binvox,29.667,2.997,2.398,0.213210974,Cast iron,7200,720.0,71938.72,3780,80,2,1.0,2.0,7560.0,4,"3,21",0.951246537,-1.23951319,-1.087300977,0.107511901,0.319583863,0.802921573,-0.243004841,Hinge_Pin
Hinge_5_Pin__5.binvox,33.376,2.997,2.697,0.269775171,Cast iron,7200,720.0,71938.72,3780,80,2,1.0,2.0,7560.0,4,"3,21",0.95238231,-1.240935672,-1.078788328,0.108467698,0.3150361,0.801432818,-0.242804255,Hinge_Pin
Hinge_5_Pin__7.binvox,37.084,5.997,5.993,1.332799739,Cast iron,7200,720.0,71938.72,3780,80,2,1.0,2.0,7560.0,4,"3,21",0.963348731,-1.231065928,-1.069099412,0.102031324,0.315296182,0.802831747,-0.247497285,Hinge_Pin
Hinge_5_Pin__8.binvox,29.084,6.0,6.0,1.047024,Cast iron,7200,720.0,71938.72,3780,80,2,1.0,2.0,7560.0,4,"3,21",0.965208855,-1.239898093,-1.086560058,0.098319743,0.320271046,0.786019003,-0.242894348,Hinge_Pin
Hinge_6_LeafLeft__1.binvox,73.78,48.762,127.0,456.9028657,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.951749854,-0.852706946,-0.804079417,0.110353129,0.311516723,0.788914918,-0.26024019,Hinge_LeafLeft
Hinge_6_LeafLeft__10.binvox,73.781,48.75,142.0,510.7489725,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.96084968,-0.861567272,-0.80815028,0.107703919,0.306248733,0.790845376,-0.243642668,Hinge_LeafLeft
Hinge_6_LeafLeft__3.binvox,88.535,48.765,152.4,657.9731735,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.956800786,-0.857117377,-0.820143966,0.115013057,0.320368377,0.801932751,-0.25155686,Hinge_LeafLeft
Hinge_6_LeafLeft__4.binvox,59.023,48.765,101.6,292.4308701,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.968181849,-0.866414368,-0.817131562,0.099790831,0.305346121,0.797571116,-0.251959812,Hinge_LeafLeft
Hinge_6_LeafLeft__5.binvox,66.406,48.768,114.3,370.1591565,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.959785563,-0.861697723,-0.803386044,0.10166605,0.314014451,0.792374756,-0.245375552,Hinge_LeafLeft
Hinge_6_LeafLeft__7.binvox,73.781,48.762,127.0,456.9090585,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.953517278,-0.856973525,-0.814983046,0.113495151,0.310624905,0.791333253,-0.25354942,Hinge_LeafLeft
Hinge_6_LeafLeft__8.binvox,73.781,48.762,127.0,456.9090585,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.958931659,-0.855399795,-0.806803722,0.113411092,0.31184299,0.803445991,-0.255634148,Hinge_LeafLeft
Hinge_6_LeafRight__1.binvox,73.781,48.762,127.0,456.9090585,Cast iron,7200,720.0,71938.72,3780,80,2,1.83,3.66,13834.8,4,"6,24",0.965610711,-0.868244123,-0.809059725,0.103385596,0.313281139,0.799974723,-0.253497751,Hinge_LeafRight
